0|0|0|200|200|200|"Moist"|"145282658"|"89548118"
0|0|0|200|200|200|"Moist"|"145282659"|"89548119"
0|0|0|200|200|200|"Moist"|"145282660"|"89548120"
0|0|0|200|200|200|"Moist"|"145282661"|"89548121"
0|0|0|200|200|200|"Moist"|"145282662"|"89548122"
0|0|0|200|200|200|"Moist"|"145282663"|"89548123"
0|0|0|200|200|200|"Moist"|"145282664"|"89548124"
0|0|0|200|200|200|"Moist"|"145282665"|"89548125"
0|0|0|200|200|200|"Moist"|"145282666"|"89548126"
0|0|0|200|200|200|"Moist"|"145282667"|"89548127"
0|0|0|43|43|100|"Moist"|"145282668"|"89548128"
43|43|100|200|200|200|"Wet"|"145282668"|"89548129"
0|0|0|43|43|100|"Moist"|"145282669"|"89548130"
43|43|100|200|200|200|"Wet"|"145282669"|"89548131"
0|0|0|43|43|100|"Moist"|"145282670"|"89548132"
43|43|100|200|200|200|"Wet"|"145282670"|"89548133"
0|0|0|43|43|100|"Moist"|"145282671"|"89548134"
43|43|100|200|200|200|"Wet"|"145282671"|"89548135"
0|0|0|43|43|100|"Moist"|"145282672"|"89548136"
43|43|100|200|200|200|"Wet"|"145282672"|"89548137"
0|0|0|43|43|100|"Moist"|"145282673"|"89548138"
43|43|100|200|200|200|"Wet"|"145282673"|"89548139"
0|0|0|43|43|100|"Moist"|"145282674"|"89548140"
43|43|100|200|200|200|"Wet"|"145282674"|"89548141"
0|0|0|43|43|100|"Moist"|"145282675"|"89548142"
43|43|100|200|200|200|"Wet"|"145282675"|"89548143"
0|0|0|43|43|100|"Moist"|"145282676"|"89548144"
43|43|100|200|200|200|"Wet"|"145282676"|"89548145"
0|0|0|43|43|100|"Moist"|"145282677"|"89548146"
43|43|100|200|200|200|"Wet"|"145282677"|"89548147"
0|0|0|43|43|100|"Moist"|"145282678"|"89548148"
43|43|100|200|200|200|"Wet"|"145282678"|"89548149"
0|0|0|43|43|100|"Moist"|"145282679"|"89548150"
43|43|100|200|200|200|"Wet"|"145282679"|"89548151"
0|0|0|30|76|100|"Moist"|"145282680"|"89548152"
30|76|100|200|200|200|"Wet"|"145282680"|"89548153"
0|0|0|0|15|30||"145282681"|"89548154"
0|15|30|200|200|200|"Wet"|"145282681"|"89548155"
0|0|0|0|15|30||"145282682"|"89548156"
0|15|30|200|200|200|"Wet"|"145282682"|"89548157"
0|0|0|0|15|30||"145282683"|"89548158"
0|15|30|200|200|200|"Wet"|"145282683"|"89548159"
0|0|0|30|76|100|"Moist"|"145282684"|"89548160"
30|76|100|200|200|200|"Wet"|"145282684"|"89548161"
0|0|0|30|76|100|"Moist"|"145282685"|"89548162"
30|76|100|200|200|200|"Wet"|"145282685"|"89548163"
0|0|0|0|15|30||"145282686"|"89548164"
0|15|30|200|200|200|"Wet"|"145282686"|"89548165"
0|0|0|0|15|30||"145282687"|"89548166"
0|15|30|200|200|200|"Wet"|"145282687"|"89548167"
0|0|0|30|76|100|"Moist"|"145282688"|"89548168"
30|76|100|200|200|200|"Wet"|"145282688"|"89548169"
0|0|0|0|15|30||"145282689"|"89548170"
0|15|30|200|200|200|"Wet"|"145282689"|"89548171"
0|0|0|0|15|30||"145282690"|"89548172"
0|15|30|200|200|200|"Wet"|"145282690"|"89548173"
0|0|0|30|76|100|"Moist"|"145282691"|"89548174"
30|76|100|200|200|200|"Wet"|"145282691"|"89548175"
0|0|0|200|200|200|"Moist"|"145282692"|"89548176"
